章节	正名	词	位置	框架类型	匹配模式	上下文	实体类型
021_建元已来王子侯者年表	元年	元年	12155	词表匹配	元年	年四月戊寅，康侯刘泽元年。  |  六  |	官职
021_建元已来王子侯者年表	周顷王	顷王	12199	词表匹配	顷王	洛  |  &城阳&顷王子。  |    |	人名
021_建元已来王子侯者年表	元年四月	元年四月	12220	词表匹配	元年四月	|    |  六。元年四月戊寅，侯刘敬元年。 	时间
021_建元已来王子侯者年表	刘敬	刘敬	12228	词表匹配	刘敬	六。元年四月戊寅，侯刘敬元年。  |  六 	人名
021_建元已来王子侯者年表	元年	元年	12230	词表匹配	元年	元年四月戊寅，侯刘敬元年。  |  六  |	官职
021_建元已来王子侯者年表	周顷王	顷王	12276	词表匹配	顷王	㴆  |  &城阳&顷王子。  |    |	人名
021_建元已来王子侯者年表	元年四月	元年四月	12297	词表匹配	元年四月	|    |  六。元年四月戊寅，侯刘昆吾元年。	时间
021_建元已来王子侯者年表	昆吾	昆吾	12306	词表匹配	昆吾	。元年四月戊寅，侯刘昆吾元年。  |  六 	人名
021_建元已来王子侯者年表	元年	元年	12308	词表匹配	元年	年四月戊寅，侯刘昆吾元年。  |  六  |	官职
021_建元已来王子侯者年表	周顷王	顷王	12353	词表匹配	顷王	挍  |  &城阳&顷王子。  |    |	人名
021_建元已来王子侯者年表	元年四月	元年四月	12374	词表匹配	元年四月	|    |  六。元年四月戊寅，侯刘霸元年。 	时间
021_建元已来王子侯者年表	元年	元年	12384	词表匹配	元年	元年四月戊寅，侯刘霸元年。  |  六  |	官职
021_建元已来王子侯者年表	周顷王	顷王	12429	词表匹配	顷王	朸  |  &城阳&顷王子。  |    |	人名
021_建元已来王子侯者年表	元年四月	元年四月	12450	词表匹配	元年四月	|    |  六。元年四月戊寅，侯刘让元年。 	时间
021_建元已来王子侯者年表	元年	元年	12460	词表匹配	元年	元年四月戊寅，侯刘让元年。  |  六  |	官职
021_建元已来王子侯者年表	周顷王	顷王	12506	词表匹配	顷王	城  |  &城阳&顷王子。  |    |	人名
