章节	正名	词	位置	框架类型	匹配模式	上下文	实体类型
022_汉兴以来将相名臣年表	立庙	立庙	1477	词表匹配	立庙	 五  |  为高祖立庙于沛城成，置歌儿一百	礼仪
022_汉兴以来将相名臣年表	诸子	诸子	1737	词表匹配	诸子	元年  |  王孝惠诸子。置孝悌力田。  |	思想
022_汉兴以来将相名臣年表	天下	天下	2120	词表匹配	天下	为吕王。四月丁酉，赦天下。昼昏。  |  八	思想
022_汉兴以来将相名臣年表	收孥	收孥	2373	词表匹配	收孥	孝文元年  |  除收孥相坐律。立太子。赐民	刑法
022_汉兴以来将相名臣年表	肉刑	肉刑	3329	词表匹配	肉刑	  十三  |  除肉刑及田租税律、戍卒令。	刑法
022_汉兴以来将相名臣年表	宗庙	宗庙	4226	词表匹配	宗庙	孝文皇帝庙，郡国为太宗庙。  |  七。置司	礼仪
022_汉兴以来将相名臣年表	诸子	诸子	5174	词表匹配	诸子	武薨。分梁为五国，王诸子：子买为梁王，明为济	思想
022_汉兴以来将相名臣年表	腰斩	腰斩	10921	词表匹配	腰斩	  二。七月壬寅，禹腰斩。  |    | 	刑法
