章节	正名	词	位置	框架类型	匹配模式	上下文	实体类型
081_廉颇蔺相如列传	赵括	赵括	5358	词表匹配	赵括	，遂将之。↵↵## 赵括其人↵↵### 赵括	人名
081_廉颇蔺相如列传	赵括	赵括	5368	词表匹配	赵括	赵括其人↵↵### 赵括其人↵↵#### 少	人名
081_廉颇蔺相如列传	兵法	兵法	5400	词表匹配	兵法	] @赵括@自少时学兵法，言兵事，以天下莫能	制度
081_廉颇蔺相如列传	将行	将行	5544	词表匹配	将行	16.4] 及@括@将行，其母上书言於王曰：	官职
081_廉颇蔺相如列传	十数	十数	5641	词表匹配	十数	身所奉饭饮而进食者以十数，所友者以百数，大王	时间
081_廉颇蔺相如列传	军吏	军吏	5663	词表匹配	军吏	及宗室所赏赐者尽以予军吏士大夫，受命之日，不	官职
081_廉颇蔺相如列传	士大夫	士大夫	5665	词表匹配	士大夫	室所赏赐者尽以予军吏士大夫，受命之日，不问家事	官职
081_廉颇蔺相如列传	一旦	一旦	5683	词表匹配	一旦	，不问家事。今@括@一旦为将，东向而朝，军吏	时间
081_廉颇蔺相如列传	军吏	军吏	5693	词表匹配	军吏	一旦为将，东向而朝，军吏无敢仰视之者，王所赐	官职
081_廉颇蔺相如列传	长平惨败	长平惨败	5833	词表匹配	长平惨败	王许诺。↵↵### 长平惨败↵↵[17.1] @	event
081_廉颇蔺相如列传	军吏	军吏	5864	词表匹配	军吏	颇@，悉更约束，易置军吏。↵↵[17.2] 	官职
081_廉颇蔺相如列传	十万之众	十万之众	5970	词表匹配	十万之众	4] @括@军败，数十万之众遂降&秦&，&秦&悉	时间
081_廉颇蔺相如列传	岁馀	岁馀	6034	词表匹配	岁馀	秦&兵遂围=邯郸=，岁馀，几不得脱。↵↵[1	时间
081_廉颇蔺相如列传	廉颇	廉颇	6106	词表匹配	廉颇	竟不诛也。↵↵## 廉颇晚年↵↵### 大破	人名
081_廉颇蔺相如列传	廉颇	廉颇	6471	词表匹配	廉颇	=，拔之。↵↵## 廉颇流亡↵↵### 奔魏	人名
081_廉颇蔺相如列传	李牧	李牧	6979	词表匹配	李牧	=寿春=。↵↵## 李牧↵↵### 守边良将	人名
081_廉颇蔺相如列传	北边	北边	7010	词表匹配	北边	@李牧@者，&赵&之北边良将也。↵↵[23.	地名
081_廉颇蔺相如列传	数岁	数岁	7188	词表匹配	数岁	↵[23.7] 如是数岁，亦不亡失。↵↵[2	时间
081_廉颇蔺相如列传	岁馀	岁馀	7301	词表匹配	岁馀	胜↵↵[24.1] 岁馀，~匈奴~每来，出战	时间
081_廉颇蔺相如列传	李牧大破匈奴	李牧大破匈奴	7450	词表匹配	李牧大破匈奴	 王许之。↵↵## 李牧大破匈奴↵↵#### 诱敌歼	event
