章节	正名	词	位置	框架类型	匹配模式	上下文	实体类型
002_夏本纪	乘车	乘车	3789	词表匹配	乘车	下民皆服於水。予陆行乘车，水行乘舟，泥行乘橇	器物
002_夏本纪	上帝	上帝	3932	词表匹配	上帝	天下大应。清意以昭待上帝命，天其重命用休。”	神话
002_夏本纪	文绣	文绣	4001	词表匹配	文绣	象。!日月星辰!，作文绣服色，女明之。予欲闻	器物
002_夏本纪	服色	服色	4003	词表匹配	服色	!日月星辰!，作文绣服色，女明之。予欲闻^六	制度
002_夏本纪	五千里	五千里	4219	词表匹配	五千里	。辅成^五服^，至于五千里，州十二师，外薄四海	时间
002_夏本纪	山川	山川	4566	词表匹配	山川	禹@之明度数声乐，为山川神主。↵↵### 继	地名
002_夏本纪	巡狩	巡狩	4783	词表匹配	巡狩	%十年%，@帝禹@东巡狩，至于=会稽=而崩。	制度
002_夏本纪	夏后帝启	夏后帝启	4947	词表匹配	夏后帝启	↵↵---↵↵## 夏后帝启↵↵[22] @夏后	人名
002_夏本纪	帝太康	太康	5166	词表匹配	太康	↵↵---↵↵## 太康与中康↵↵[23] 	人名
002_夏本纪	帝中康	中康	5169	词表匹配	中康	--↵↵## 太康与中康↵↵[23] @夏后	人名
002_夏本纪	帝孔甲	孔甲	5300	词表匹配	孔甲	↵↵## 夏朝衰落与孔甲↵↵[25] @中康	人名
002_夏本纪	鬼神	鬼神	5475	词表匹配	鬼神	。@帝孔甲@立，好方鬼神，事淫乱。&夏后氏&	神话
002_夏本纪	夏后	夏后	5596	词表匹配	夏后	。〘龙〙一雌死，以食夏后。夏后使求，惧而迁去	朝代
002_夏本纪	夏后	夏后	5599	词表匹配	夏后	〙一雌死，以食夏后。夏后使求，惧而迁去。↵↵	朝代
002_夏本纪	夏桀	夏桀	5619	词表匹配	夏桀	↵↵---↵↵## 夏桀与商汤代夏↵↵[26	人名
002_夏本纪	张释之	释之	5732	词表匹配	释之	而囚之=夏台=，已而释之。@汤@修德，诸侯皆	人名
002_夏本纪	司马迁	太史公	5859	词表匹配	太史公	↵↵---↵↵## 太史公曰↵↵[27] 太史	人名
002_夏本纪	司马迁	太史公	5870	词表匹配	太史公	史公曰↵↵[27] 太史公曰：@禹@为&姒姓&	人名
002_夏本纪	分封	分封	5886	词表匹配	分封	禹@为&姒姓&，其後分封，用国为姓，故有&夏	制度
002_夏本纪	四时	四时	6084	词表匹配	四时	↵> 言乘四载，动履四时。↵> 娶妻有日，过	时间
