章节	正名	词	位置	框架类型	匹配模式	上下文	实体类型
008_高祖本纪	二千馀人	二千馀人	11342	词表匹配	二千馀人	绝食，乃夜出女子东门二千馀人，被*甲*，&楚&因	时间
008_高祖本纪	万岁	万岁	11400	词表匹配	万岁	诳&楚&，&楚&皆呼万岁，之城东观，以故$汉	时间
008_高祖本纪	数十骑	数十骑	11416	词表匹配	数十骑	观，以故$汉王$得与数十骑出西门遁。↵↵[41	时间
008_高祖本纪	数岁	数岁	11612	词表匹配	数岁	与&楚&相距=荥阳=数岁，&汉&常困。原君王	时间
008_高祖本纪	北军	北军	11902	词表匹配	北军	5] $汉王$亦引兵北军=成皋=。↵↵[43	官职
008_高祖本纪	韩信破齐	韩信破齐	11987	词表匹配	韩信破齐	=成皋=。↵↵## 韩信破齐与成皋之战↵↵###	event
008_高祖本纪	成皋之战	成皋之战	11992	词表匹配	成皋之战	↵↵## 韩信破齐与成皋之战↵↵### 夺韩信军	event
008_高祖本纪	夺韩信军	夺韩信军	12002	词表匹配	夺韩信军	成皋之战↵↵### 夺韩信军↵↵[44.1] $	event
008_高祖本纪	万人	万人	12235	词表匹配	万人	绾@、@刘贾@将卒二万人，骑数百，渡=白马津	时间
008_高祖本纪	数百	数百	12239	词表匹配	数百	刘贾@将卒二万人，骑数百，渡=白马津=，入&	时间
008_高祖本纪	十馀城	十馀城	12280	词表匹配	十馀城	=西，遂复下&梁&地十馀城。↵↵### 韩信破	时间
008_高祖本纪	韩信破齐	韩信破齐	12290	词表匹配	韩信破齐	十馀城。↵↵### 韩信破齐↵↵[45.1] $	event
008_高祖本纪	成皋之战	成皋之战	12583	词表匹配	成皋之战	其粮食。↵↵### 成皋之战↵↵[46.1] %	event
008_高祖本纪	十五日	十五日	12655	词表匹配	十五日	战，无令得东而已。我十五日必定&梁&地，复从将	时间
008_高祖本纪	五六日	五六日	12732	词表匹配	五六日	楚&军不出，使人辱之五六日，$大司马$怒，度兵	时间
008_高祖本纪	金玉	金玉	12783	词表匹配	金玉	楚&军，尽得&楚&国金玉货赂。↵↵[46.5	器物
008_高祖本纪	立韩信为齐王	立韩信为齐王	12898	词表匹配	立韩信为齐王	走险阻。↵↵### 立韩信为齐王↵↵[47.1] @	event
008_高祖本纪	鸿沟和约	鸿沟和约	13103	词表匹配	鸿沟和约	信@不听。↵↵## 鸿沟和约↵↵### 广武对话	event
008_高祖本纪	广武对话	广武对话	13113	词表匹配	广武对话	鸿沟和约↵↵### 广武对话↵↵[49.1] &	event
008_高祖本纪	宫室	宫室	13345	词表匹配	宫室	掠，@项羽@烧&秦&宫室，掘$始皇帝$冢，私	制度
008_高祖本纪	人臣	人臣	13496	词表匹配	人臣	=江南=，罪九。夫为人臣而弑其主，杀已降，为	官职
008_高祖本纪	鸿沟和约	鸿沟和约	13704	词表匹配	鸿沟和约	成皋=。↵↵### 鸿沟和约↵↵[50.1] 病	event
008_高祖本纪	万岁	万岁	13964	词表匹配	万岁	$父母妻子，军中皆呼万岁，乃归而别去。↵↵#	时间
008_高祖本纪	固陵之败	固陵之败	13979	词表匹配	固陵之败	而别去。↵↵### 固陵之败↵↵[52.1] @	event
008_高祖本纪	垓下	垓下	14293	词表匹配	垓下	淮南王$。↵↵## 垓下决战与称帝↵↵###	地名
008_高祖本纪	垓下之战	垓下之战	14306	词表匹配	垓下之战	战与称帝↵↵### 垓下之战↵↵[53.1] %	event
008_高祖本纪	即皇帝位	即皇帝位	14712	词表匹配	即皇帝位	夺其军。↵↵### 即皇帝位↵↵[54.1] %	event
008_高祖本纪	封诸侯王	封诸侯王	14947	词表匹配	封诸侯王	封侯论功↵↵### 封诸侯王↵↵[55.1] $	event
008_高祖本纪	数月	数月	15267	词表匹配	数月	。↵↵[56.4] 数月而降，杀之=雒阳=。	时间
008_高祖本纪	十二岁	十二岁	15319	词表匹配	十二岁	侯子在=关中=者复之十二岁，其归者复之六岁，食	时间
008_高祖本纪	六岁	六岁	15328	词表匹配	六岁	之十二岁，其归者复之六岁，食之一岁。↵↵##	时间
008_高祖本纪	一岁	一岁	15333	词表匹配	一岁	其归者复之六岁，食之一岁。↵↵### 论功封	时间
008_高祖本纪	韩列侯	列侯	15388	词表匹配	列侯	高祖$曰：↵↵> "列侯诸将无敢隐朕，皆言其	人名
008_高祖本纪	千里	千里	15580	词表匹配	千里	筹策帷帐之中，决胜於千里之外，吾不如@子房@	时间
008_高祖本纪	燕王	燕王	15784	词表匹配	燕王	天下↵↵### 击败燕王↵↵[60.1] %	人名
008_高祖本纪	通侯	通侯	16020	词表匹配	通侯	高祖$至=雒阳=，举通侯籍召之，而@利几@恐	官职
