章节	正名	词	位置	框架类型	匹配模式	上下文	实体类型
111_卫将军骠骑列传	祁连山大捷	祁连山大捷	4075	词表匹配	祁连山大捷	"↵↵## [9] 祁连山大捷↵↵[9.1] 其夏	event
111_卫将军骠骑列传	数万	数万	4201	词表匹配	数万	奴~$@左贤王@$将数万$骑$围$郎中令$,	时间
111_卫将军骠骑列传	王子	王子	4430	词表匹配	王子	单于$$@阏氏@$、王子五十九人,$相国$、	人名
111_卫将军骠骑列传	三人	三人	4458	词表匹配	三人	当户$、$都尉$六十三人,师大率减什三,益封	时间
111_卫将军骠骑列传	千户	千户	4475	词表匹配	千户	什三,益封@去病@五千户。赐$校尉$从至~小	时间
111_卫将军骠骑列传	王子	王子	4546	词表匹配	王子	$得王、王母各一人,王子以下四十一人,捕虏三	人名
111_卫将军骠骑列传	十人	十人	4562	词表匹配	十人	一人,捕虏三千三百三十人,前行捕虏千四百人,	时间
111_卫将军骠骑列传	四百人	四百人	4570	词表匹配	四百人	百三十人,前行捕虏千四百人,以千五百户封@破奴	时间
111_卫将军骠骑列传	程不识	不识	4602	词表匹配	不识	。$校尉@句王@$高不识,从$骠骑将军$捕$	人名
111_卫将军骠骑列传	王子	王子	4621	词表匹配	王子	$捕$@呼于屠王@$王子以下十一人,捕虏千七	人名
111_卫将军骠骑列传	留落	留落	4778	词表匹配	留落	绝也。然而诸宿将常坐留落不遇。由此$骠骑$日	动植物
111_卫将军骠骑列传	浑邪王降汉	浑邪王降汉	4811	词表匹配	浑邪王降汉	↵↵## [10] 浑邪王降汉↵↵[10.1] 其	event
111_卫将军骠骑列传	西方	西方	4841	词表匹配	西方	$怒$@浑邪王@$居西方数为&汉&所破,亡数	地名
111_卫将军骠骑列传	数万人	数万人	4852	词表匹配	数万人	方数为&汉&所破,亡数万人,以$骠骑$之兵也。	时间
111_卫将军骠骑列传	千人	千人	5085	词表匹配	千人	$相见,斩其欲亡者八千人,遂独遣$@浑邪王@	时间
111_卫将军骠骑列传	数万	数万	5117	词表匹配	数万	将其众渡=河=,降者数万,号称十万。↵↵[1	时间
111_卫将军骠骑列传	数十	数十	5150	词表匹配	数十	,$天子$所以赏赐者数十巨万。封$@浑邪王@	时间
111_卫将军骠骑列传	万户	万户	5163	词表匹配	万户	万。封$@浑邪王@$万户,为$@漯阴侯@$。	时间
111_卫将军骠骑列传	西域	西域	5281	词表匹配	西域	病@$率师攻~匈奴~西域王$@浑邪@$,王及	地名
111_卫将军骠骑列传	千馀	千馀	5324	词表匹配	千馀	人,诛獟駻,获首虏八千馀级,降异国之王三十二	时间
111_卫将军骠骑列传	十二人	十二人	5334	词表匹配	十二人	千馀级,降异国之王三十二人,战士不离伤,十万之	时间
111_卫将军骠骑列传	十万之众	十万之众	5344	词表匹配	十万之众	十二人,战士不离伤,十万之众咸怀集服,仍与之劳,	时间
111_卫将军骠骑列传	明年	明年	5482	词表匹配	明年	↵[10.10] 其明年,~匈奴~入=右北平	时间
111_卫将军骠骑列传	千馀人	千馀人	5506	词表匹配	千馀人	=定襄=,杀略&汉&千馀人。↵↵## [11]	时间
111_卫将军骠骑列传	明年	明年	5534	词表匹配	明年	↵↵[11.1] 其明年,$天子$与诸将议曰	时间
111_卫将军骠骑列传	数十万	数十万	5660	词表匹配	数十万	$骑$,步兵转者踵军数十万,而敢力战深入之士皆	时间
111_卫将军骠骑列传	幕北	幕北	5913	词表匹配	幕北	北其辎重,皆以精兵待幕北。↵↵[11.7] 	地名
111_卫将军骠骑列传	千馀里	千馀里	5936	词表匹配	千馀里	適值$大将军$军出塞千馀里,见$单于$兵陈而待	时间
111_卫将军骠骑列传	数百	数百	6096	词表匹配	数百	乘*六*,壮$骑$可数百,直冒&汉&围西北驰	时间
111_卫将军骠骑列传	西北	西北	6105	词表匹配	西北	可数百,直冒&汉&围西北驰去。↵↵[11.1	地名
111_卫将军骠骑列传	百馀里	百馀里	6209	词表匹配	百馀里	.11] 迟明,行二百馀里,不得$单于$,颇捕	时间
111_卫将军骠骑列传	万馀级	万馀级	6225	词表匹配	万馀级	$单于$,颇捕斩首虏万馀级,遂至=窴颜山=@赵	时间
111_卫将军骠骑列传	万九千级	万九千级	6443	词表匹配	万九千级	$军入塞,凡斩捕首虏万九千级。↵↵[11.15]	时间
111_卫将军骠骑列传	霍去病封狼居胥	霍去病封狼居胥	6527	词表匹配	霍去病封狼居胥	↵↵## [12] 霍去病封狼居胥↵↵[12.1] $	event
111_卫将军骠骑列传	千馀里	千馀里	6604	词表匹配	千馀里	出=代=、=右北平=千馀里,直$左方$兵,所斩	时间
111_卫将军骠骑列传	旗鼓	旗鼓	6708	词表匹配	旗鼓	$@左大将@$,斩获旗鼓,历涉$@离侯@$。	器物
111_卫将军骠骑列传	三人	三人	6742	词表匹配	三人	@$、$@韩王@$等三人,$将军$、$相国$	时间
111_卫将军骠骑列传	三人	三人	6766	词表匹配	三人	当户$、$都尉$八十三人,封=狼居胥山=,禅	时间
111_卫将军骠骑列传	旗鼓	旗鼓	7100	词表匹配	旗鼓	户。$校尉@敢@$得旗鼓,为$关内侯$,食邑	器物
111_卫将军骠骑列传	军吏	军吏	7140	词表匹配	军吏	。↵↵[12.7] 军吏卒为$官$,赏赐甚多	官职
111_卫将军骠骑列传	军吏	军吏	7164	词表匹配	军吏	$大将军$不得益封,军吏卒皆无封$侯$者。↵	官职
111_卫将军骠骑列传	十四万匹	十四万匹	7201	词表匹配	十四万匹	阅$官$及私*马*凡十四万匹,而复入塞者不满三万	时间
111_卫将军骠骑列传	大司马并立	大司马并立	7227	词表匹配	大司马并立	↵↵## [13] 大司马并立↵↵[13.1] 乃	event
111_卫将军骠骑列传	霍去病	霍去病	7368	词表匹配	霍去病	↵↵## [14] 霍去病为人↵↵[14.1]	人名
111_卫将军骠骑列传	如耳	如耳	7423	词表匹配	如耳	^,对曰:"顾方略何如耳,不至学古^兵法^。	人名
111_卫将军骠骑列传	数十	数十	7529	词表匹配	数十	天子$为遣$太官$赍数十乘,既还,重*车*馀	时间
111_卫将军骠骑列传	霍去病之死	霍去病之死	7635	词表匹配	霍去病之死	↵↵## [15] 霍去病之死↵↵[15.1] $	event
111_卫将军骠骑列传	卫氏	卫氏	7833	词表匹配	卫氏	↵↵## [16] 卫氏诸侯结局↵↵[16.	族群
111_卫将军骠骑列传	卫长子	长子	7863	词表匹配	长子	军$死後,$大将军$长子$@宜春侯伉@$坐法	人名
111_卫将军骠骑列传	二人	二人	7899	词表匹配	二人	後%五岁%,@伉@弟二人,$@阴安侯不疑@$	时间
111_卫将军骠骑列传	卫青	卫青	8150	词表匹配	卫青	↵↵## [17] 卫青麾下诸将↵↵[17.	人名
111_卫将军骠骑列传	左方	左方	8165	词表匹配	左方	将↵↵[17.1] 左方两$大将军$及诸$裨	官职
111_卫将军骠骑列传	万馀级	万馀级	8214	词表匹配	万馀级	~匈奴~,斩捕首虏五万馀级。一与$单于$战,收	时间
111_卫将军骠骑列传	公孙贺	公孙贺	8355	词表匹配	公孙贺	## [17.3] 公孙贺↵↵[17.3.1]	人名
