章节	正名	词	位置	框架类型	匹配模式	上下文	实体类型
006_秦始皇本纪	天下	天下	11382	词表匹配	天下	曰：↵↵> "吾前收天下书不中用者尽去之。悉	思想
006_秦始皇本纪	天下	天下	11568	词表匹配	天下	，皆阬之=咸阳=，使天下知之，以惩后。↵↵[	思想
006_秦始皇本纪	天下	天下	11619	词表匹配	天下	苏@谏曰：↵↵> "天下初定，远方黔首未集，	思想
006_秦始皇本纪	天下	天下	11655	词表匹配	天下	皆重^法^绳之，臣恐天下不安。唯上察之。"↵	思想
006_秦始皇本纪	天下	天下	11852	词表匹配	天下	为仙真人诗，及行所游天下，传令乐人歌弦之。↵	思想
006_秦始皇本纪	天下	天下	13396	词表匹配	天下	上崩在外，恐诸公子及天下有变，乃秘之，不发丧	思想
006_秦始皇本纪	天下	天下	13823	词表匹配	天下	，穿治=郦山=，及并天下，天下徒送诣七十馀万	思想
006_秦始皇本纪	天下	天下	13826	词表匹配	天下	=郦山=，及并天下，天下徒送诣七十馀万人，穿	思想
006_秦始皇本纪	天下	天下	14457	词表匹配	天下	行，即见弱，毋以臣畜天下。"↵↵[91.2]	思想
006_秦始皇本纪	天下	天下	14836	词表匹配	天下	敢也。先帝之大臣，皆天下累世名贵人也，积功劳	思想
006_秦始皇本纪	天下	天下	14938	词表匹配	天下	有罪者诛之，上以振威天下，下以除去上生平所不	思想
006_秦始皇本纪	当死	当死	15155	词表匹配	当死	↵> "公子不臣，罪当死，吏致^法^焉。"↵	刑法
006_秦始皇本纪	大赦	大赦	16114	词表匹配	大赦	0.4] @二世@乃大赦天下，使@章邯@将，	刑法
006_秦始皇本纪	天下	天下	16116	词表匹配	天下	4] @二世@乃大赦天下，使@章邯@将，击破	思想
006_秦始皇本纪	天下	天下	16311	词表匹配	天下	：↵↵> "先帝临制天下久，故群臣不敢为非，	思想
006_秦始皇本纪	春秋	春秋	16332	词表匹配	春秋	，进邪说。今陛下富於春秋，初即位，奈何与$公	典籍
006_秦始皇本纪	朝见	朝见	16419	词表匹配	朝见	] 其后$公卿$希得朝见，盗贼益多，而=关中	礼仪
006_秦始皇本纪	天下	天下	16684	词表匹配	天下	3.2] 凡所为贵有天下者，得肆意极欲，主重	思想
006_秦始皇本纪	天下	天下	16800	词表匹配	天下	] 且先帝起诸侯，兼天下，天下已定，外攘四夷	思想
006_秦始皇本纪	天下	天下	16803	词表匹配	天下	先帝起诸侯，兼天下，天下已定，外攘四夷以安边	思想
006_秦始皇本纪	朝见	朝见	17637	词表匹配	朝见	，诛及其身，乃谢病不朝见。↵↵[107.1]	礼仪
006_秦始皇本纪	天下	天下	18218	词表匹配	天下	足下骄恣，诛杀无道，天下共畔足下，足下其自为	思想
006_秦始皇本纪	天下	天下	18407	词表匹配	天下	臣受命於$丞相$，为天下诛足下，足下虽多言，	思想
006_秦始皇本纪	天下	天下	18528	词表匹配	天下	&故王国，@始皇@君天下，故称帝。今六国复自	思想
006_秦始皇本纪	宗庙	宗庙	18800	词表匹配	宗庙	自往，曰：↵↵> "宗庙重事，王奈何不行？"	礼仪
006_秦始皇本纪	天下	天下	19151	词表匹配	天下	&西楚霸王&，主命分天下王诸侯，&秦&竟灭矣	思想
006_秦始皇本纪	天下	天下	19180	词表匹配	天下	.5] 后%五年%，天下定於&汉&。↵↵##	思想
006_秦始皇本纪	天下	天下	19441	词表匹配	天下	白梃，望屋而食，横行天下。↵↵[117.3]	思想
006_秦始皇本纪	宗庙	宗庙	19637	词表匹配	宗庙	&秦&之地可全而有，宗庙之祀未当绝也。↵↵[	礼仪
006_秦始皇本纪	天下	天下	19727	词表匹配	天下	↵[119.2] 且天下尝同心并力而攻&秦&	思想
006_秦始皇本纪	天下	天下	19984	词表匹配	天下	4] 贵为天子，富有天下，而身为禽者，其救败	思想
006_秦始皇本纪	天下	天下	20154	词表匹配	天下	[122.2] 故使天下之士，倾耳而听，重足	思想
006_秦始皇本纪	天下	天下	20204	词表匹配	天下	不敢谏，智士不敢谋，天下已乱，奸不上闻，岂不	思想
006_秦始皇本纪	天下	天下	20258	词表匹配	天下	，以饰^法^设刑，而天下治。↵↵[123.2	思想
006_秦始皇本纪	天下	天下	20281	词表匹配	天下	 其强也，禁暴诛乱而天下服。其弱也，五伯征而	思想
006_秦始皇本纪	社稷	社稷	20306	词表匹配	社稷	。其削也，内守外附而社稷存。↵↵[123.3	礼仪
006_秦始皇本纪	天下	天下	20335	词表匹配	天下	盛也，繁^法^严刑而天下振；及其衰也，百姓怨	思想
006_秦始皇本纪	君子	君子	20451	词表匹配	君子	[124.2] 是以君子为国，观之上古，验之	思想
006_秦始皇本纪	变化	变化	20488	词表匹配	变化	权势之宜，去就有序，变化有时，故旷日长久而社	思想
006_秦始皇本纪	社稷	社稷	20499	词表匹配	社稷	化有时，故旷日长久而社稷安矣。↵↵## 贾谊	礼仪
006_秦始皇本纪	天下	天下	20576	词表匹配	天下	而窥&周&室，有席卷天下，包举宇内，囊括四海	思想
006_秦始皇本纪	会盟	会盟	20740	词表匹配	会盟	6.2] 诸侯恐惧，会盟而谋弱&秦&，不爱珍	礼仪
006_秦始皇本纪	天下	天下	20762	词表匹配	天下	器重宝肥美之地，以致天下之士，合从缔交，相与	思想
006_秦始皇本纪	天下	天下	21101	词表匹配	天下	&无亡矢遗镞之费，而天下诸侯已困矣。↵↵[1	思想
006_秦始皇本纪	天下	天下	21178	词表匹配	天下	4] 因利乘便，宰割天下，分裂=河山=，强国	思想
006_秦始皇本纪	天下	天下	21288	词表匹配	天下	制六合，执棰拊以鞭笞天下，威振四海。↵↵[1	思想
006_秦始皇本纪	百家	百家	21422	词表匹配	百家	 於是废先王之道，焚百家之言，以愚黔首。堕名	思想
006_秦始皇本纪	天下	天下	21441	词表匹配	天下	。堕名城，杀豪俊，收天下之兵聚之=咸阳=，销	思想
006_秦始皇本纪	天下	天下	21547	词表匹配	天下	臣精卒陈利兵而谁何，天下以定。↵↵[130.	思想
006_秦始皇本纪	天下	天下	21740	词表匹配	天下	木〙为兵，揭竿为旗，天下云集响应，赢粮而景从	思想
006_秦始皇本纪	天下	天下	21782	词表匹配	天下	[132.1] 且夫天下非小弱也，=雍州=之	思想
006_秦始皇本纪	天下	天下	22048	词表匹配	天下	七庙堕，身死人手，为天下笑者，何也？↵↵[1	思想
006_秦始皇本纪	仁义	仁义	22066	词表匹配	仁义	↵↵[133.3] 仁义不施而攻守之势异也。	思想
006_秦始皇本纪	天下	天下	22136	词表匹配	天下	南面称帝，以养四海，天下之士斐然乡风，若是者	思想
006_秦始皇本纪	天下	天下	22188	词表匹配	天下	，五霸既殁，令不行於天下，是以诸侯力政，强侵	思想
006_秦始皇本纪	天下	天下	22234	词表匹配	天下	] 今&秦&南面而王天下，是上有天子也。既元	思想
006_秦始皇本纪	王道	王道	22320	词表匹配	王道	信功臣，不亲士民，废王道，立私权，禁文书而酷	思想
006_秦始皇本纪	仁义	仁义	22342	词表匹配	仁义	刑^法^，先诈力而后仁义，以暴虐为天下始。↵	思想
006_秦始皇本纪	天下	天下	22349	词表匹配	天下	力而后仁义，以暴虐为天下始。↵↵[135.2	思想
006_秦始皇本纪	天下	天下	22406	词表匹配	天下	] &秦&离战国而王天下，其道不易，其政不改	思想
006_秦始皇本纪	天下	天下	22505	词表匹配	天下	危之患也。故三王之建天下，名号显美，功业长久	思想
006_秦始皇本纪	天下	天下	22536	词表匹配	天下	] 今@秦二世@立，天下莫不引领而观其政。↵	思想
006_秦始皇本纪	天下	天下	22570	词表匹配	天下	利裋褐而饥者甘糟糠，天下之嗷嗷，新主之资也。	思想
006_秦始皇本纪	天下	天下	22656	词表匹配	天下	臣之后，建国立君以礼天下，虚囹圉而免刑戮，除	思想
006_秦始皇本纪	天下	天下	22724	词表匹配	天下	法^省刑以持其后，使天下之人皆得自新，更节修	思想
006_秦始皇本纪	天下	天下	22754	词表匹配	天下	万民之望，而以威德与天下，天下集矣。↵↵[1	思想
006_秦始皇本纪	天下	天下	22757	词表匹配	天下	望，而以威德与天下，天下集矣。↵↵[137.	思想
006_秦始皇本纪	宗庙	宗庙	22852	词表匹配	宗庙	术，而重之以无道，坏宗庙与民，更始作=阿房宫	礼仪
006_秦始皇本纪	天下	天下	22886	词表匹配	天下	赏罚不当，赋敛无度，天下多事，吏弗能纪，百姓	思想
006_秦始皇本纪	天下	天下	22942	词表匹配	天下	众，刑戮相望於道，而天下苦之。↵↵[138.	思想
006_秦始皇本纪	天下	天下	23037	词表匹配	天下	尊，奋臂於=大泽=而天下响应者，其民危也。↵	思想
006_秦始皇本纪	天下	天下	23087	词表匹配	天下	之道，务在安之而已。天下虽有逆行之臣，必无响	思想
006_秦始皇本纪	天下	天下	23155	词表匹配	天下	4] 贵为天子，富有天下，身不免於戮杀者，正	思想
006_秦始皇本纪	大赦	大赦	24807	词表匹配	大赦	@庄襄王@%元年%，大赦，修先王功臣，施德厚	刑法
006_秦始皇本纪	祭祀	祭祀	24891	词表匹配	祭祀	=地赐&周&君，奉其祭祀。↵↵[179] @	礼仪
006_秦始皇本纪	天下	天下	25127	词表匹配	天下	以诸侯%十三%，并兼天下，极情纵欲，养育宗亲	思想
006_秦始皇本纪	圣人	圣人	25175	词表匹配	圣人	[183.3] 盖得圣人之威，=河=神授图，	思想
006_秦始皇本纪	天下	天下	25278	词表匹配	天下	2] 云"凡所为贵有天下者，肆意极欲，大臣至	思想
006_秦始皇本纪	宗庙	宗庙	25653	词表匹配	宗庙	&秦&之地可全而有，宗庙之祀未当绝也。"↵↵	礼仪
006_秦始皇本纪	天下	天下	25680	词表匹配	天下	2] &秦&之积衰，天下土崩瓦解，虽有@周旦	思想
006_秦始皇本纪	车裂	车裂	25809	词表匹配	车裂	秦&纪，至於@子婴@车裂@赵高@，未尝不健其	刑法
006_秦始皇本纪	天下	天下	25867	词表匹配	天下	&二周&沦亡。↵并一天下，号为@始皇@。↵=	思想
