章节	正名	词	位置	框架类型	匹配模式	上下文	实体类型
007_项羽本纪	广武对峙	广武对峙	14920	词表匹配	广武对峙	守数月。↵↵### 广武对峙↵↵[141.1] 	event
007_项羽本纪	数岁	数岁	15238	词表匹配	数岁	：↵↵> "天下匈匈数岁者，徒以吾两人耳，原	时间
007_项羽本纪	两人	两人	15245	词表匹配	两人	下匈匈数岁者，徒以吾两人耳，原与&汉&王挑战	时间
007_项羽本纪	骑射	骑射	15334	词表匹配	骑射	士出挑战。&汉&有善骑射者@楼烦@，&楚&挑	制度
007_项羽本纪	鸿沟议和	鸿沟议和	15583	词表匹配	鸿沟议和	=成皋=。↵↵## 鸿沟议和↵↵### 龙且败死	event
007_项羽本纪	龙且	龙且	15593	词表匹配	龙且	鸿沟议和↵↵### 龙且败死↵↵[149.1	人名
007_项羽本纪	曹咎	曹咎	15795	词表匹配	曹咎	楚&粮。↵↵### 曹咎自刭↵↵[151.1	人名
007_项羽本纪	数日	数日	15933	词表匹配	数日	1] =外黄=不下。数日，已降，@项王@怒，	时间
007_项羽本纪	舍人	舍人	15979	词表匹配	舍人	2.2] =外黄=令舍人兒年%十三%，往说@	人名
007_项羽本纪	十馀城	十馀城	16051	词表匹配	十馀城	？从此以东，=梁=地十馀城皆恐，莫肯下矣。"↵	时间
007_项羽本纪	两人	两人	16295	词表匹配	两人	@亦故=栎阳=狱吏，两人尝有德於@项梁@，是	时间
007_项羽本纪	鸿沟议和	鸿沟议和	16408	词表匹配	鸿沟议和	走险阻。↵↵### 鸿沟议和↵↵[157.1] 	event
007_项羽本纪	万岁	万岁	16578	词表匹配	万岁	&王父母妻子。军皆呼万岁。↵↵[159.1]	时间
007_项羽本纪	垓下之围	垓下之围	16672	词表匹配	垓下之围	解而东归。↵↵## 垓下之围↵↵### 追击项羽	event
007_项羽本纪	项羽	项羽	16684	词表匹配	项羽	之围↵↵### 追击项羽↵↵[160.1] 	人名
007_项羽本纪	美人	美人	17479	词表匹配	美人	@则夜起，饮帐中。有美人名@虞@，常幸从；〘	官职
