章节	正名	词	位置	框架类型	匹配模式	上下文	实体类型
009_吕太后本纪	太尉入北军	太尉入北军	7092	词表匹配	太尉入北军	食其@免。↵↵## 太尉入北军↵↵### 太尉入北	event
009_吕太后本纪	太尉入北军	太尉入北军	7103	词表匹配	太尉入北军	尉入北军↵↵### 太尉入北军↵↵[42.1] %	event
009_吕太后本纪	合从	合从	7229	词表匹配	合从	灌婴@与&齐&&楚&合从，欲诛诸&吕&告@产	制度
009_吕太后本纪	北军	北军	7299	词表匹配	北军	.2] $太尉$欲入北军，不得入。$襄平侯$	官职
009_吕太后本纪	北军	北军	7339	词表匹配	北军	乃令持节矫内$太尉$北军。↵↵[43.4] 	官职
009_吕太后本纪	北军	北军	7390	词表匹配	北军	> "帝使$太尉$守北军，欲足下之国，急归将	官职
009_吕太后本纪	而以	而以	7446	词表匹配	而以	，遂解印属$典客$，而以兵授$太尉$。↵↵[	人名
009_吕太后本纪	北军	北军	7563	词表匹配	北军	$印去，$太尉$遂将北军。↵↵### 诛吕产	官职
009_吕太后本纪	吕产	吕产	7573	词表匹配	吕产	北军。↵↵### 诛吕产↵↵[45.1] 然	人名
009_吕太后本纪	北军	北军	7716	词表匹配	北军	产@不知@吕禄@已去北军，乃入=未央宫=，欲	官职
009_吕太后本纪	千馀人	千馀人	7841	词表匹配	千馀人	$请卒，$太尉$予卒千馀人。↵↵[47.2] 	时间
009_吕太后本纪	北军	北军	8063	词表匹配	北军	48.3] 还，驰入北军，报$太尉$。↵↵[	官职
009_吕太后本纪	代王	代王	8346	词表匹配	代王	阳=而归。↵↵## 代王入京↵↵### 诸臣	人名
009_吕太后本纪	诸臣议立代王	诸臣议立代王	8356	词表匹配	诸臣议立代王	代王入京↵↵### 诸臣议立代王↵↵[50.1] 诸	event
009_吕太后本纪	卫长子	长子	8524	词表匹配	长子	$齐悼惠王$$高帝$长子，今其適子为$齐王$	人名
009_吕太后本纪	宗庙	宗庙	8585	词表匹配	宗庙	吕氏&以外家恶而几危宗庙，乱功臣。今$齐王$	制度
009_吕太后本纪	功臣	功臣	8589	词表匹配	功臣	外家恶而几危宗庙，乱功臣。今$齐王$母家@驷	官职
009_吕太后本纪	天子	天子	8818	词表匹配	天子	9] 大臣皆往谒，奉天子*玺*上$代王$，共	官职
009_吕太后本纪	天子	天子	8833	词表匹配	天子	上$代王$，共尊立为天子。↵↵[50.10]	官职
009_吕太后本纪	代王	代王	8867	词表匹配	代王	，然後听。↵↵## 代王即位↵↵### 清除	人名
009_吕太后本纪	少帝	少帝	8879	词表匹配	少帝	即位↵↵### 清除少帝↵↵[51.1] $	官职
009_吕太后本纪	执戟	执戟	8988	词表匹配	执戟	1.3] 乃顾麾左右执戟者掊兵罢去。↵↵[5	官职
009_吕太后本纪	数人	数人	9006	词表匹配	数人	↵↵[51.4] 有数人不肯去兵，$宦者令$	时间
009_吕太后本纪	乘舆	乘舆	9044	词表匹配	乘舆	.5] @滕公@乃召乘舆车载$少帝$出。↵↵	器物
009_吕太后本纪	天子	天子	9133	词表匹配	天子	↵[52.1] 乃奉天子法驾，迎$代王$於邸	官职
009_吕太后本纪	法驾	法驾	9135	词表匹配	法驾	52.1] 乃奉天子法驾，迎$代王$於邸。报	器物
009_吕太后本纪	十人	十人	9195	词表匹配	十人	2.3] 有$谒者$十人持戟卫端门，曰：↵↵	时间
009_吕太后本纪	天子	天子	9210	词表匹配	天子	端门，曰：↵↵> "天子在也，足下何为者而入	官职
009_吕太后本纪	十人	十人	9255	词表匹配	十人	太尉$往谕，$谒者$十人皆掊兵而去。↵↵[5	时间
009_吕太后本纪	有司	有司	9293	词表匹配	有司	↵[52.6] 夜，有司分部诛灭&梁&、$淮	官职
009_吕太后本纪	天子	天子	9334	词表匹配	天子	53] $代王$立为天子。%二十三年%崩，谥	官职
009_吕太后本纪	司马迁	太史公	9359	词表匹配	太史公	文皇帝$。↵↵## 太史公曰↵↵[54.1] 	人名
009_吕太后本纪	司马迁	太史公	9372	词表匹配	太史公	曰↵↵[54.1] 太史公曰：$孝惠皇帝$、@	人名
009_吕太后本纪	战国	战国	9395	词表匹配	战国	高后@之时，黎民得离战国之苦，君臣俱欲休息乎	朝代
009_吕太后本纪	刑罚	刑罚	9449	词表匹配	刑罚	。↵↵[54.2] 刑罚罕用，罪人是希。民务	制度
