章节	正名	词	位置	框架类型	匹配模式	上下文	实体类型
031_吴太伯世家	君子	君子	1182	词表匹配	君子	去之，以成=曹=君，君子曰'能守节矣'。君义	思想
031_吴太伯世家	圣人	圣人	2348	词表匹配	圣人	^者，曰：↵↵> "圣人之弘也，犹有惭德，圣	思想
031_吴太伯世家	圣人	圣人	2359	词表匹配	圣人	人之弘也，犹有惭德，圣人之难也！"↵↵[10	思想
031_吴太伯世家	君子	君子	2752	词表匹配	君子	：↵↵> "&卫&多君子，未有患也。"↵↵[	思想
031_吴太伯世家	获罪	获罪	2816	词表匹配	获罪	不德，必加於戮。夫子获罪於君以在此，惧犹不足	刑法
031_吴太伯世家	老子	老子	4342	词表匹配	老子	"@王僚@可杀也。母老子弱，而两@公子@将兵	典籍
031_吴太伯世家	社稷	社稷	4651	词表匹配	社稷	无废祀，民人无废主，社稷有奉，乃吾君也。吾敢	礼仪
031_吴太伯世家	天命	天命	4674	词表匹配	天命	怨乎？哀死事生，以待天命。非我生乱，立者从之	思想
031_吴太伯世家	百家	百家	7682	词表匹配	百家	夫差@於=甬东=，予百家居之。↵↵[41.2	思想
031_吴太伯世家	天下	天下	7829	词表匹配	天下	伯@可谓至德矣，三以天下让，民无得而称焉"。	思想
031_吴太伯世家	君子	君子	7905	词表匹配	君子	呜呼，又何其闳览博物君子也！↵↵[42.2]	思想
