章节	正名	词	位置	框架类型	匹配模式	上下文	实体类型
048_陈涉世家	而取	而取	4237	词表匹配	而取	侯。於是&秦&人拱手而取=西河=之外。↵↵[	器物
048_陈涉世家	六国	六国	4485	词表匹配	六国	、&中山&之众。於是六国之士有@甯越@、@徐	制度
048_陈涉世家	七百馀	七百馀	4914	词表匹配	七百馀	而守籓篱，卻~匈奴~七百馀里，~胡~人不敢南下	时间
048_陈涉世家	先王	先王	4948	词表匹配	先王	*弓*而报怨。於是废先王之道，燔百家之言，以	官职
048_陈涉世家	千里	千里	5087	词表匹配	千里	关中=之固，*金城*千里，子孙帝王万世之业也	时间
048_陈涉世家	帝王	帝王	5092	词表匹配	帝王	，*金城*千里，子孙帝王万世之业也。↵↵[1	官职
048_陈涉世家	万世	万世	5094	词表匹配	万世	金城*千里，子孙帝王万世之业也。↵↵[17.	时间
048_陈涉世家	中人	中人	5157	词表匹配	中人	迁徙之徒也。材能不及中人，非有$@仲尼@$、	地名
048_陈涉世家	数百	数百	5210	词表匹配	数百	之中，率罢散之卒，将数百之众，转而攻&秦&。	时间
048_陈涉世家	仁义	仁义	5522	词表匹配	仁义	，为天下笑者，何也？仁义不施，而攻守之势异也	制度
048_陈涉世家	司马迁	太史公	5546	词表匹配	太史公	↵↵## [18] 太史公赞↵↵[18.1] 	人名
