章节	正名	词	位置	框架类型	匹配模式	上下文	实体类型
012_孝武本纪	封禅	封禅	8992	词表匹配	封禅	云起封中。↵↵## 封禅后巡行↵↵### 封	制度
012_孝武本纪	封禅	封禅	9003	词表匹配	封禅	禅后巡行↵↵### 封禅后诏令↵↵[33.1	制度
012_孝武本纪	礼乐	礼乐	9088	词表匹配	礼乐	任。维德菲薄，不明于礼乐。脩祀〚泰一〛，若有	制度
012_孝武本纪	士大夫	士大夫	9149	词表匹配	士大夫	=肃然=。自新，嘉与士大夫更始，赐民百户牛一酒	官职
012_孝武本纪	布帛	布帛	9171	词表匹配	布帛	酒十石，加年八十孤寡布帛二匹。复=博=、=奉	器物
012_孝武本纪	二匹	二匹	9173	词表匹配	二匹	石，加年八十孤寡布帛二匹。复=博=、=奉高=	时间
012_孝武本纪	二年前	二年前	9226	词表匹配	二年前	行所过毋有复作。事在二年前，皆勿听治。"↵↵[	时间
012_孝武本纪	封禅	封禅	9305	词表匹配	封禅	=下。"↵↵### 封禅后东至海上↵↵[34	制度
012_孝武本纪	方士	方士	9342	词表匹配	方士	泰山=，无风雨菑，而方士更言〚蓬莱〛诸神山若	制度
012_孝武本纪	神山	神山	9351	词表匹配	神山	而方士更言〚蓬莱〛诸神山若将可得，於是上欣然	神话
012_孝武本纪	一日	一日	9404	词表匹配	一日	 $奉车子侯$暴病，一日死。↵↵[34.3]	时间
012_孝武本纪	北边	北边	9443	词表匹配	北边	=，巡自=辽西=，历北边至=九原=。↵↵[3	地名
012_孝武本纪	有司	有司	9481	词表匹配	有司	。↵↵[34.5] 有司言宝*鼎*出为%元鼎	官职
012_孝武本纪	德星昭见	德星昭见	9512	词表匹配	德星昭见	元年%。↵↵### 德星昭见↵↵[35.1] 其	event
012_孝武本纪	十馀日	十馀日	9547	词表匹配	十馀日	↵↵[35.2] 後十馀日，有星茀于!三能!。	时间
012_孝武本纪	望气	望气	9569	词表匹配	望气	。↵↵[35.3] 望气@王朔@言：↵↵> 	制度
012_孝武本纪	有司	有司	9607	词表匹配	有司	"↵↵[35.4] 有司言曰：↵↵> "陛下	官职
