章节	正名	词	位置	框架类型	匹配模式	上下文	实体类型
005_秦本纪	百乘	百乘	8865	词表匹配	百乘	泣。於是&秦&乃发五百乘救&楚&，败&吴&师	时间
005_秦本纪	厉共公	厉共公	9332	词表匹配	厉共公	二年%卒。↵↵## 厉共公至躁公↵↵[41] 	人名
005_秦本纪	秦躁公	躁公	9336	词表匹配	躁公	。↵↵## 厉共公至躁公↵↵[41] @厉共	人名
005_秦本纪	王城	王城	9395	词表匹配	王城	二万伐~大荔~，取其王城。↵↵[41.2] 	地名
005_秦本纪	秦怀公	怀公	9646	词表匹配	怀公	@怀公@。↵↵## 怀公至献公↵↵[42] 	人名
005_秦本纪	秦献公	献公	9649	词表匹配	献公	@。↵↵## 怀公至献公↵↵[42] @怀公	人名
005_秦本纪	霸王	霸王	10182	词表匹配	霸王	复合，合%十七岁%而霸王出。”↵↵[47.4	官职
005_秦本纪	天子	天子	10266	词表匹配	天子	=石门=，斩首六万，天子贺以*襜霡*。↵↵[	官职
005_秦本纪	秦孝公	孝公	10358	词表匹配	孝公	一岁%矣。↵↵## 孝公与商鞅变法↵↵[48	人名
005_秦本纪	商鞅变法	商鞅变法	10361	词表匹配	商鞅变法	矣。↵↵## 孝公与商鞅变法↵↵[48] @孝公	event
005_秦本纪	长城	长城	10459	词表匹配	长城	&秦&接界。&魏&筑长城，自=郑=滨=洛=以	地名
005_秦本纪	千里	千里	10625	词表匹配	千里	，西霸~戎翟~，广地千里，天子致伯，诸侯毕贺	时间
005_秦本纪	天子致伯	天子致伯	10628	词表匹配	天子致伯	~戎翟~，广地千里，天子致伯，诸侯毕贺，为後世开	event
005_秦本纪	三晋	三晋	10682	词表匹配	三晋	国家内忧，未遑外事，三晋攻夺我先君=河西=地	朝代
005_秦本纪	天子	天子	10860	词表匹配	天子	 @孝公@%二年%，天子致胙。↵↵[51] 	官职
005_秦本纪	变法	变法	10886	词表匹配	变法	，@卫鞅@说@孝公@变法修刑，内务耕稼，外劝	制度
005_秦本纪	天子致伯	天子致伯	11174	词表匹配	天子致伯	.5] %十九年%，天子致伯。↵↵[52.6] 	event
005_秦本纪	天子	天子	11220	词表匹配	天子	师会诸侯=逢泽=，朝天子。↵↵[53] @孝	官职
005_秦本纪	韩列侯	列侯	11291	词表匹配	列侯	公子卬@。封@鞅@为列侯，号@商君@。↵↵[	人名
005_秦本纪	子犯	子犯	11381	词表匹配	子犯	秦&施法，法不行，太子犯禁。@鞅@曰：“法之	人名
005_秦本纪	惠文君	惠文君	11481	词表匹配	惠文君	&秦&国。↵↵## 惠文君、武王↵↵[57] 	人名
005_秦本纪	周武王	武王	11485	词表匹配	武王	。↵↵## 惠文君、武王↵↵[57] @惠文	人名
005_秦本纪	天子	天子	11537	词表匹配	天子	7.1] %二年%，天子贺。↵↵[57.2]	官职
005_秦本纪	天子	天子	11572	词表匹配	天子	7.3] %四年%，天子致文武胙。&齐&、&	官职
005_秦本纪	文武胙	文武胙	11575	词表匹配	文武胙	] %四年%，天子致文武胙。&齐&、&魏&为王	器物
005_秦本纪	初腊	初腊	11865	词表匹配	初腊	.7] %十二年%，初腊。↵↵[58.8] 	event
005_秦本纪	百里	百里	12445	词表匹配	百里	楚&=汉中=，取地六百里，置=汉中郡=。&楚	人名
005_秦本纪	力士	力士	12868	词表匹配	力士	。@武王@有力好戏，力士@任鄙@、@乌获@、	官职
005_秦本纪	大官	大官	12886	词表匹配	大官	乌获@、@孟说@皆至大官。王与@孟说@举*鼎	官职
005_秦本纪	昭襄王	昭襄王	13005	词表匹配	昭襄王	归，得立。↵↵## 昭襄王↵↵[62] @昭襄	人名
005_秦本纪	万石君	万石	13680	词表匹配	万石	$。予&楚&*粟*五万石。↵↵## 昭襄王征	人名
005_秦本纪	昭襄王	昭襄王	13688	词表匹配	昭襄王	*五万石。↵↵## 昭襄王征伐↵↵[63] %	人名
005_秦本纪	昭襄王	昭襄王	14725	词表匹配	昭襄王	黔中郡=。↵↵## 昭襄王晚年↵↵[63.18	人名
005_秦本纪	四十馀	四十馀	15408	词表匹配	四十馀	破&赵&於=长平=，四十馀万尽杀之。↵↵[63	时间
005_秦本纪	三军	三军	15452	词表匹配	三军	垣雍=。&秦&军分为三军。$武安君$归。@王	制度
005_秦本纪	万人	万人	15752	词表匹配	万人	、&楚&流死=河=二万人。攻=汾城=，即从@	时间
005_秦本纪	二十馀	二十馀	15840	词表匹配	二十馀	首四万。攻&赵&，取二十馀县，首虏九万。&西周	时间
005_秦本纪	上帝	上帝	16071	词表匹配	上帝	%五十四年%，王郊见上帝於=雍=。↵↵[65	神话
005_秦本纪	先王	先王	16130	词表匹配	先王	唐太后@，而合其葬於先王。&韩&王衰绖入吊祠	官职
005_秦本纪	衰绖	衰绖	16137	词表匹配	衰绖	其葬於先王。&韩&王衰绖入吊祠，诸侯皆使其将	器物
005_秦本纪	将相	将相	16148	词表匹配	将相	绖入吊祠，诸侯皆使其将相来吊祠，视丧事。↵↵	官职
005_秦本纪	孝文王	孝文王	16163	词表匹配	孝文王	，视丧事。↵↵## 孝文王、庄襄王↵↵[66]	人名
005_秦本纪	秦庄襄王	庄襄王	16167	词表匹配	庄襄王	。↵↵## 孝文王、庄襄王↵↵[66] @孝文	人名
005_秦本纪	先王	先王	16192	词表匹配	先王	%元年%，赦罪人，修先王功臣，襃厚亲戚，弛苑	官职
005_秦本纪	功臣	功臣	16194	词表匹配	功臣	年%，赦罪人，修先王功臣，襃厚亲戚，弛苑囿。	官职
005_秦本纪	苑囿	苑囿	16203	词表匹配	苑囿	王功臣，襃厚亲戚，弛苑囿。@孝文王@除丧，%	制度
005_秦本纪	先王	先王	16262	词表匹配	先王	元年%，大赦罪人，修先王功臣，施德厚骨肉而布	官职
005_秦本纪	功臣	功臣	16264	词表匹配	功臣	%，大赦罪人，修先王功臣，施德厚骨肉而布惠於	官职
005_秦本纪	祭祀	祭祀	16334	词表匹配	祭祀	=地赐&周&君，奉其祭祀。使@蒙骜@伐&韩&	制度
005_秦本纪	三十七城	三十七城	16467	词表匹配	三十七城	新城=、=狼孟=，取三十七城。%四月%!日食!。	时间
005_秦本纪	秦始皇帝	秦始皇	16570	词表匹配	秦始皇	始皇帝@。↵↵## 秦始皇与秦亡↵↵[68] 	人名
005_秦本纪	秦亡	秦亡	16574	词表匹配	秦亡	。↵↵## 秦始皇与秦亡↵↵[68] @秦王	event
005_秦本纪	司马迁	太史公	16729	词表匹配	太史公	本纪^中。↵↵## 太史公曰↵↵[69] 太史	人名
005_秦本纪	司马迁	太史公	16740	词表匹配	太史公	史公曰↵↵[69] 太史公曰：&秦&之先为&嬴	人名
005_秦本纪	分封	分封	16758	词表匹配	分封	之先为&嬴姓&。其後分封，以国为姓，有&徐氏	制度
005_秦本纪	水德	水德	16968	词表匹配	水德	。金祠〚白帝〛，龙祚水德。祥应*陈宝*，妖除	制度
